working_id,name_en_normalized,name_ko_draft,body_part_ko,recording_type,family,relevance_tier,relevance_reason
gvs_24c3733ac43525f4,Roll Lat Foam Rolling,,등,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_5a9711c44f6b9fc2,Roll Lower Back (Side) Lying On Floor,,등,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_2693eb6e54196cdc,Roll Middle Back Lying On Floor,,등,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_8dd8c65029a19126,Roll Pec Foam Rolling,,가슴,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_3ae848e506dbc609,Roll Peroneal Side Lying On Floor,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_e146895c35c9fda6,Roll Posterior Shoulder Lying On Floor,,어깨,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_f01fdf5955e3bd59,Roll Press Plank,,코어,reps,plank,BODYWEIGHT_EXTENDED_VARIANT_REVIEW,Recognized strength family but compound/complex variant; not a default-search decision yet.
gvs_6b60918b372eda03,Roll Pull And Bend On Stabilitity Ball,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_39558e44283ad6ae,Roll Rectus Femoris,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_fbf2933b88b9dedb,Roll Reverse Crunch,,코어,reps,core_crunch,BODYWEIGHT_EXTENDED_VARIANT_REVIEW,Recognized strength family but compound/complex variant; not a default-search decision yet.
gvs_a656807d5eb87605,Roll Rhomboids,,등,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_3429b31ad01c2ca4,Roll Shoulder Back Rotation Lying On Floor,,어깨,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_dce1904992a87641,Roll Shoulder Blade Reach Lying On Floor,,등,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_3760fbb4e9bbb7a6,Roll Tensor Fasciae Latae,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_be9a653688c22bfc,Roll Thoracic Spine Lying On Floor,,등,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_ca7bd1450ac36641,Roll Tibialis Anterior,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_0e2b5b8eb9413f80,Roll Triceps Side Lying On Floor,,팔,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_869843d5c09bb5c9,Rolling Bridge,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_959aad22a7151df8,Rolling Plank,,코어,duration,plank,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_844ba8f473fee7e2,Roman Chair Sit Up,,코어,reps,core_crunch,BODYWEIGHT_CONTEXT_VARIANT_REVIEW,Recognized strength family but contains home/context prop wording.
gvs_223282f739f8b16f,Romanian Deadlift Twist,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_ca5ac78040b1e862,Rotate And Leg Lift Crunch,,코어,reps,core_crunch,BODYWEIGHT_EXTENDED_VARIANT_REVIEW,Recognized strength family but compound/complex variant; not a default-search decision yet.
gvs_647f9044061829c2,Rotate Push Up,,코어,reps,push_up,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_3dac19b3bc2b0a13,Rotating Push Up,,가슴,reps,push_up,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_d99ed6941a33dfa2,Rotation Back Swing,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_281207c0e74c958e,Rotational Push Up,,가슴,reps,push_up,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_26d3892f0b5e6cc7,Rotational Push Up Knee Tap,,가슴,reps,push_up,BODYWEIGHT_EXTENDED_VARIANT_REVIEW,Recognized strength family but compound/complex variant; not a default-search decision yet.
gvs_a259db49fdb20725,Rotator Cuff Warm Up,,등,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_2b33d2be4e98d224,Rounded Back Extension,,하체,reps,back_extension,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_bed2af9591774f31,Russian Twist,러시안 트위스트,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_172b39b70454a04f,Russian Twist (Beginner Level),,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_288f7745626d7501,Russian Twist Chop,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_b5bb9a142286758e,Russian Twist Plus,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_e267aeedebf52bc5,Russian Twist Punch,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_305ec50580096259,Russian Twist With Hands On Chest,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_5c90a2237dea190b,Safety Bar Front Squat,,하체,reps,squat,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_42d8092d55bbbd9d,Safety Bar Good Morning,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_0490e193d6955263,Scapula Dips,,등,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_9c29814d0c1a7e5d,Scapula Push Up,,가슴,reps,push_up,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_67390c4b7b1e9cc3,Scapular Pull Up,,등,reps,pull_chin_muscleup,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_0ac6a6b6bbb4daa8,Scapular Slide Back To Wall,,등,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_876df61d01dfdead,Scissors (Advanced),,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_44a40631e1c47309,Seal Push Up,,등,reps,push_up,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_fbabb0d585c62bfd,Seated 8 Leg Crunch,,코어,reps,core_crunch,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_472574c94c85569d,Seated 8 Leg Crunch With Chair,,코어,reps,core_crunch,BODYWEIGHT_CONTEXT_VARIANT_REVIEW,Recognized strength family but contains home/context prop wording.
gvs_e1095fdf0339d047,Seated Alternate Butterfly Knee Raise,,코어,reps,core_raise,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_79a7009ba4eebaab,Seated Alternate In Out Leg Raise On Floor,,코어,reps,core_raise,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_a83c99661e987fd0,Seated Alternate In Out Leg Raise Over Bench,,코어,reps,core_raise,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_fd669c4eaa4f37f0,Seated Alternate Knee Extension On Chair,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_bc69648fdb31203f,Seated Alternate Knee To Elbow Twist,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_22a70ab9f73faeb9,Seated Alternate Knee Tuck,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_50ed92686c552526,Seated Alternate Shoulders Circle,,어깨,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_6d78b30cc61323e6,Seated Alternate Wide Side Adduction,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_98cdcbfae429c08c,Seated Back Press,,등,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_9c5531903536b14a,Seated Back Shift,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_32ac61d2112147ec,Seated Back Squeeze,,등,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_b47b8eaad5c40cbc,Seated Back Twist,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_f38386627dece284,Seated Ballerina,,어깨,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_7f85e0d4974304ee,Seated Behind Back Raise,,등,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_d9d72315654995a9,Seated Chin Up,시티드 친업,등,reps,pull_chin_muscleup,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_fd8212c2a6443ec0,Seated Chin Up (Legs Elevated),,등,reps,pull_chin_muscleup,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_19b12b624fd0be7c,Seated Circle Leg Crunch,,코어,reps,core_crunch,BODYWEIGHT_EXTENDED_VARIANT_REVIEW,Recognized strength family but compound/complex variant; not a default-search decision yet.
gvs_2a5968674babd287,Seated Core Tight Rotation,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_c66e9e5bfdad9063,Seated Diagonal Knee Raise On Bench,,코어,reps,core_raise,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_b7dcc6c7c72cd3a7,Seated Finger Clap,,팔,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_e5c6a9d88c644ac2,Seated Fist Pulse,,팔,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_6f2b28fbb0c2d32b,Seated Floor Alternating Toe Touch,,코어,reps,core_crunch,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_c7b41313839a843b,Seated Floor Diagonal Knee Raise,,코어,reps,core_raise,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_78efce2fdc191a1f,Seated Frog Half To Full Sit Up,,코어,reps,core_crunch,BODYWEIGHT_EXTENDED_VARIANT_REVIEW,Recognized strength family but compound/complex variant; not a default-search decision yet.
gvs_429c57dda0c4b79d,Seated Heel Slide On Chair,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_d0c0a7d8d2a3d48a,Seated Hip External Rotation,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_999e283de72d8b59,Seated In Out Leg Raise On Floor,,코어,reps,core_raise,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_54bacdec9a7d962a,Seated In Out Leg Raise Over Bench,,코어,reps,core_raise,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_67b56dbdd2ecf5c9,Seated In Out Leg Raise With Chair,,코어,reps,core_raise,BODYWEIGHT_CONTEXT_VARIANT_REVIEW,Recognized strength family but contains home/context prop wording.
gvs_cea0e3785d314712,Seated Isometric Hold Pull Up,,등,duration,pull_chin_muscleup,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_e22e1a551c590889,Seated Leg Lift,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_10e9f83bcea4c77b,Seated Leg Raise,시티드 레그 레이즈,코어,reps,core_raise,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_9bda39f2545f32f0,Seated Legs Circle Over Bench,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_aa1e8425e762f939,Seated Lotus Pose Hand Behind Side Bend,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_8c1cac7be1c5f803,Seated Lotus Pose Hip Horizontal Rotation,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_b8a643b51d723939,Seated Lotus Pose Twist,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_ec66e32fe999655f,Seated Lotus Pose Woodchoper,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_c18779e5478b3fe1,Seated Neck Tap,,팔,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_b252c68551c3bb7d,Seated Open Wings,,등,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_b1d8394d26231e35,Seated Opposite Tap,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_a06c1bb46d8ec4a2,Seated Overhead Reach Press,,등,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_211f491c5750471a,Seated Overhead Triceps Extension,시티드 오버헤드 트라이셉 익스텐션,팔,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_8fd7a27a7629e6b4,Seated Pull Up,시티드 풀업,등,reps,pull_chin_muscleup,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_d9109b5803dc45c6,Seated Pull Up (Legs Elevated),,등,reps,pull_chin_muscleup,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_686aea65c189390d,Seated Pulse Back Squeeze,,등,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_41f2488d946f9271,Seated Row With Towel,,등,reps,row,BODYWEIGHT_CONTEXT_VARIANT_REVIEW,Recognized strength family but contains home/context prop wording.
gvs_f779a7f2a31cdf4e,Seated Scapular Adduction,,등,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_dcd41288c30b8c4e,Seated Scapular Rotation,,등,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_6b5a4501f1e92d05,Seated Shoulder 90 Degrees Internal Rotation,,등,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_ee8a18afc140ef17,Seated Shoulder Anti Clockwise Circle,,등,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_7bbb8a4fc004f32f,Seated Shoulder Circle,,등,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_e081e08b954f7c9b,Seated Shoulder Waves,,어깨,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_bf25b3f8e5bdbf9a,Seated Shoulders Tap,,팔,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
